번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
2254,042700,한미반도체,032902,특수 목적용 기계 제조업,"51,501,501","12,716,420,500","200",원(KRW),032-571-9100,인천광역시 서구 가좌로30번길 14 ,2410
2255,008930,한미사이언스,116409,기타 금융업,"66,011,149","33,005,574,500","500",원(KRW),02-410-9114,경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단,2410
2256,128940,한미약품,032102,의약품 제조업,"11,843,029","29,607,572,500","2,500",원(KRW),031-356-3311,경기도 화성시  팔탄면 무하로 214 ,2410
2257,047080,한빛소프트,105802,소프트웨어 개발 및 공급업,"24,779,836","12,389,918,000","500",원(KRW),070-4050-8000,서울특별시 금천구 가산디지털1로 171 가산에스케이브이원센터 3층 ,2410
2258,009240,한샘,074604,생활용품 도매업,"23,533,928","23,533,928,000","1,000",원(KRW),02-6470-3114,경기도 안산시 단원구 번영2로 144 ,2410
2259,020000,한섬,031401,봉제의복 제조업,"24,630,000","12,315,000,000","500",원(KRW),02-3416-2000,서울특별시 강남구  도산대로 523 한섬빌딩,2410
2260,003680,한성기업,031002,수산물 가공 및 저장 처리업,"6,209,515","31,047,575,000","5,000",원(KRW),051-410-7100,부산광역시 영도구  태종로 63 ,2410
2261,105630,한세실업,031401,봉제의복 제조업,"40,000,000","20,000,000,000","500",원(KRW),02-3779-0779,서울특별시 영등포구 은행로 29 정우빌딩 ,2410
2262,069640,한세엠케이,074704,"섬유, 의복, 신발 및 가죽제품 소매업","12,909,322","6,454,661,000","500",원(KRW),02-2142-5000,서울특별시 강남구  논현로 633 ,2410
2263,016450,한세예스24홀딩스,031401,봉제의복 제조업,"40,000,000","20,000,000,000","500",원(KRW),02-3779-0800,서울특별시 영등포구 은행로 30 중소기업중앙회 6층 ,2410
2264,009180,한솔로지스틱스,085209,기타 운송관련 서비스업,"27,477,425","14,340,941,000","500",원(KRW),02-3287-7400,서울특별시 중구 을지로 100 파인애비뉴 B동 22층 ,2410
2265,070590,한솔인티큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","13,879,521","6,939,760,500","500",원(KRW),02)6005-3000,"서울특별시 마포구 월드컵북로 396, 14층 (상암동, 누리꿈스퀘어비즈니스타워)",2410
2266,213500,한솔제지,031701,"펄프, 종이 및 판지 제조업","23,800,576","119,002,880,000","5,000",원(KRW),02-3287-6040,"서울특별시 중구 을지로 100 비동 (을지로2가, 파인애비뉴) ",2410
2267,014680,한솔케미칼,032001,기초 화학물질 제조업,"11,295,195","56,475,975,000","5,000",원(KRW),02-2152-2326,서울특별시 강남구 테헤란로 513K Tower 7F / 8F ,2410
2268,004710,한솔테크닉스,032602,전자부품 제조업,"32,109,878","160,549,390,000","5,000",원(KRW),02-3287-7903,서울특별시 중구 을지로 100 ,2410
2269,010420,한솔피엔에스,074607,기타 전문 도매업,"20,493,012","10,246,506,000","500",원(KRW),02-6005-4534,서울특별시 중구 퇴계로 213 일흥빌딩 5층 ,2410
2270,004150,한솔홀딩스,116409,기타 금융업,"42,008,577","42,008,577,000","1,000",원(KRW),02-3287-6875,서울특별시 중구 을지로 100 파인애비뉴 B동 24층 ,2410
2271,025750,한솔홈데코,031601,제재 및 목재 가공업,"80,565,149","83,765,149,000","1,000",원(KRW),02-3284-3881,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 ,2410
2272,226440,한송네오텍,032902,특수 목적용 기계 제조업,"53,805,540","5,380,554,000","100",원(KRW),054-462-9930,경상북도 구미시 1공단로7길 36-1 -,2410
2273,042520,한스바이오메드,032103,의료용품 및 기타 의약 관련제품 제조업,"10,102,981","5,051,490,500","500",원(KRW),02-466-2266,"서울특별시 송파구 정의로8길 7 9F,11F,12F",2410
2274,004960,한신공영,064101,건물 건설업,"11,570,702","57,853,510,000","5,000",원(KRW),02-3393-3114,경기도 용인시 처인구  백암면 덕평로 82 ,2410
2275,011700,한신기계공업,032901,일반 목적용 기계 제조업,"32,446,151","16,223,075,500","500",원(KRW),031-491-3911,경기도 안산시 단원구  해봉로330번길 23 신길동,2410
2276,078350,한양디지텍,032601,반도체 제조업,"13,065,452","6,532,726,000","500",원(KRW),031-273-8600,경기도 화성시 삼성1로 332-7 ,2410
2277,045100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","18,000,000","9,000,000,000","500",원(KRW),031-695-0000,"경기도 화성시 영통로26번길 72 (반월동,외2필지)",2410
2278,001750,한양증권,116601,금융 지원 서비스업,"12,728,534","66,267,670,000","5,000",원(KRW),02-3770-5000,서울 영등포구 여의도동 34-11,2410
2279,018880,한온시스템,032901,일반 목적용 기계 제조업,"533,800,000","53,380,000,000","100",원(KRW),042-930-6114,대전광역시 대덕구  신일서로 95 ,2410
2280,009420,한올바이오파마,032102,의약품 제조업,"52,240,638","26,120,319,000","500",원(KRW),042-932-5997,대전광역시 대덕구  상서당1길 43  ,2410
2281,014130,한익스프레스,084903,도로 화물 운송업,"12,000,000","6,000,000,000","500",원(KRW),02-3400-5474,경기도 화성시 양감면 초록로 103 (주)한익스프레스,2410
2282,046110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,954,227","5,977,113,500","500",원(KRW),02-3466-9100,서울특별시 서초구 서초동 1587 (도로명 : 서울특별시 서초구 효령로 275) ,2410
2283,024740,한일단조,033003,자동차 신품 부품 제조업,"29,891,328","14,945,664,000","500",원(KRW),043-536-5181,충청북도 진천군 덕산면 습지길 87 한일단조공업주식회사,2410
2284,005860,한일사료,031008,동물용 사료 및 조제식품 제조업,"39,403,685","19,701,842,500","500",원(KRW),031 -280 -4025,경기도 용인시 기흥구 하갈로 127(하갈동) ,2410
2285,300720,한일시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","6,926,154","34,630,770,000","5,000",원(KRW),02-531-7000,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,2410
2286,123840,한일진공,032902,특수 목적용 기계 제조업,"78,305,977","7,830,597,700","100",원(KRW),032-821-9300,인천광역시 남동구  남동동로 183번길 30 ,2410
2287,002220,한일철강,032401,1차 철강 제조업,"24,882,353","12,441,176,500","500",원(KRW),02-2267-6161,서울특별시 중구  퇴계로27길 28 (한영빌딩 9층),2410
2288,006390,한일현대시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","16,821,290","84,106,450,000","5,000",원(KRW),02-520-2114,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,2410
2289,003300,한일홀딩스,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","28,815,780","31,342,450,000","1,000",원(KRW),02-550-7901,서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩,2410
2290,007770,한일화학,032001,기초 화학물질 제조업,"3,510,000","1,755,000,000","500",원(KRW),02  -3448-4253,경기도 시흥시  공단1대로 37 한일화학공업(주) ,2410
2291,051600,한전KPS,064203,전기 및 통신 공사업,"45,000,000","9,000,000,000","200",원(KRW),061-345-2000,전라남도 나주시 문화로 211 -,2410
2292,052690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","38,220,000","7,644,000,000","200",원(KRW),054-421-3114,경상북도 김천시 혁신로 269 (율곡동),2410
2293,130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","32,600,000","16,300,000,000","500",원(KRW),02-2250-2700,서울특별시 중구  서소문로 115 한산빌딩 ,2410
2294,107640,한중엔시에스,033003,자동차 신품 부품 제조업,"3,795,000","1,897,500,000","500",원(KRW),054-337-5050,경북 영천시 채신동 영천일반산업단지 9B 1L,2410
2295,002320,한진,084903,도로 화물 운송업,"14,947,628","74,738,140,000","5,000",원(KRW),02-728-5114,서울특별시 중구 남대문로 63 한진빌딩 ,2410
2296,097230,한진중공업,064102,토목 건설업,"83,274,281","416,371,405,000","5,000",원(KRW),051-410-3114,부산광역시 영도구  태종로 233 한진중공업,2410
2297,003480,한진중공업홀딩스,043502,연료용 가스 제조 및 배관공급업,"29,529,812","155,149,060,000","5,000",원(KRW),02-2049-2395,경기도 남양주시 별내3로 391 관리동 1층,2410
2298,180640,한진칼,085101,항공 여객 운송업,"66,262,510","166,998,190,000","2,500",원(KRW),02-726-6166,서울특별시 중구 소공로 88 (소공동),2410
2299,005110,한창,074605,기계장비 및 관련 물품 도매업,"66,790,269","33,395,134,500","500",원(KRW),02-850-6545,부산광역시 연제구 중앙대로 1052 501호(연산동),2410
2300,079170,한창산업,032402,1차 비철금속 제조업,"5,200,000","2,600,000,000","500",원(KRW),(031)353-2970,경기도 화성시 양감면 암소고개로 227-14 ,2410
2301,009460,한창제지,031701,"펄프, 종이 및 판지 제조업","59,667,486","29,833,743,000","500",원(KRW),055-370-2000,경상남도 양산시  웅상대로 1564 (주)한창제지,2410
2302,086960,한컴MDS,105802,소프트웨어 개발 및 공급업,"8,828,608","4,844,725,000","500",원(KRW),031-627-3000,경기도 성남시 분당구 대왕판교로 644번길 49 한컴타워 3층(경기도 성남시 삼평동 676번지 한컴타워 3층) ,2410
2303,054920,한컴위드,105802,소프트웨어 개발 및 공급업,"28,217,081","14,108,540,500","500",원(KRW),031-622-6300,"경기도 성남시 분당구 대왕판교로644번길 49 5층, 9층",2410
2304,002680,한탑,031006,"곡물가공품, 전분 및 전분제품 제조업","27,179,476","13,589,738,000","500",원(KRW),051 -626 -2841,부산 남구 대연3동 598-7 ,2410
2305,066110,한프,032603,컴퓨터 및 주변장치 제조업,"52,799,600","26,399,800,000","500",원(KRW),043-536-7561,제주특별자치도 제주시 승천로 57 3층 비-16호 (아라이동),2410
2306,000880,한화,032004,기타 화학제품 제조업,"74,958,735","489,550,145,000","5,000",원(KRW),02-729-1114,서울특별시 중구  청계천로 86 24층,2410
2307,088350,한화생명,116501,보험업,"868,530,000","4,342,650,000,000","5,000",원(KRW),02-789-5114,서울특별시 영등포구 63로 50 ,2410
2308,000370,한화손해보험,116501,보험업,"116,738,915","583,694,575,000","5,000",원(KRW),02-1566-8000,서울특별시 영등포구  여의대로 56 한화손해보험(주),2410
2309,009830,한화솔루션,032001,기초 화학물질 제조업,"159,864,497","821,170,655,000","5,000",원(KRW),02-729-2700,서울특별시 중구 청계천로 86 한화빌딩 ,2410
2310,272210,한화시스템,032602,전자부품 제조업,"110,230,389","551,151,945,000","5,000",원(KRW),02-729-4605,경상북도 구미시 1공단로 244 ,2410
2311,317320,한화에스비아이스팩,116601,금융 지원 서비스업,"4,360,000","436,000,000","100",원(KRW),02-3772-7326,서울특별시 영등포구 여의대로 56 한화금융센터 10층,2410
2312,012450,한화에어로스페이스,033103,"항공기,우주선 및 부품 제조업","50,630,000","265,650,000,000","5,000",원(KRW),055-260-2114,경상남도 창원시 성산구  창원대로 1204 ,2410
2313,003530,한화투자증권,116601,금융 지원 서비스업,"214,547,775","1,096,738,875,000","5,000",원(KRW),02-3772-7000,서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사,2410
2314,340440,한화플러스제1호스팩,116601,금융 지원 서비스업,"4,710,000","471,000,000","100",원(KRW),02 - 3772 - 7340,서울특별시 영등포구 여의대로 56 ,2410
2315,102210,해덕파워웨이,033101,선박 및 보트 건조업,"73,696,405","7,369,640,500","100",원(KRW),051-831-0101,부산광역시 강서구 미음산단로 267 -,2410
2316,220630,해마로푸드서비스,074603,음·식료품 및 담배 도매업,"101,817,531","10,181,753,100","100",원(KRW),02-418-8884,"서울특별시 강동구 천호대로 1077 이스트센트럴타워 24층,25층 ",2410
2317,195870,해성디에스,032602,전자부품 제조업,"17,000,000","85,000,000,000","5,000",원(KRW),07047610000,경상남도 창원시 성산구 웅남로 726 ,2410
2318,034810,해성산업,116409,기타 금융업,"18,118,975","9,059,487,500","500",원(KRW),02  -528 -1246,서울 강남구 대치3동 942 ,2410
2319,076610,해성옵틱스,032703,사진장비 및 광학기기 제조업,"32,033,659","16,016,829,500","500",원(KRW),031-292-1555,경기도 화성시 봉담읍 효행로184번길 66 ,2410
2320,101530,해태제과식품,031007,기타 식품 제조업,"29,116,822","14,558,411,000","500",원(KRW),02-709-7766,충청남도 천안시 서북구 성거읍 천흥8길 67-26 ,2410
2321,220180,핸디소프트,105802,소프트웨어 개발 및 공급업,"19,400,000","9,700,000,000","500",원(KRW),070-4483-9000,경기도 안양시 동안구 부림로170번길 41-22 4층(관양동) ,2410
2322,143210,핸즈코퍼레이션,033003,자동차 신품 부품 제조업,"21,863,268","10,931,634,000","500",원(KRW),032-870-9600,인천광역시 서구 가정로37번길 50 ,2410
2323,008800,행남사,031007,기타 식품 제조업,"45,628,344","22,814,172,000","500",원(KRW),061 -280 -2000,전남 목포시 고하대로 795(연산동) ,2410
2324,900270,헝셩그룹,116409,기타 금융업,"80,000,000","416,446,347","0",중국위안(CNY),86-595-85225128,"ROOM 6, 3F., Lladro Centre, 72-80 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong ",2410
2325,084990,헬릭스미스,137001,자연과학 및 공학 연구개발업,"34,265,714","17,132,857,000","500",원(KRW),(02)873-8330,서울특별시 강서구 마곡중앙8로7길 21 - ,2410
2326,000720,현대건설,064102,토목 건설업,"111,355,765","557,273,105,000","5,000",원(KRW),02-746-1114,서울특별시 종로구  율곡로 75 ,2410
2327,267270,현대건설기계,032901,일반 목적용 기계 제조업,"19,700,793","98,503,965,000","5,000",원(KRW),031-8006-6000,서울특별시 종로구 율곡로 75 ,2410
2328,170030,현대공업,033003,자동차 신품 부품 제조업,"15,340,000","7,670,000,000","500",원(KRW),052-276-1900,울산광역시 북구 매곡산업로 528(매곡동) ,2410
2329,005440,현대그린푸드,074701,종합 소매업,"97,704,482","48,852,241,000","500",원(KRW),031-525-2233,경기도 용인시 수지구 문인로 30 ,2410
2330,086280,현대글로비스,085209,기타 운송관련 서비스업,"37,500,000","18,750,000,000","500",원(KRW),02-6191-9114,서울특별시 강남구 테헤란로 301 -,2410
2331,064350,현대로템,033102,철도장비 제조업,"109,142,293","545,711,465,000","5,000",원(KRW),055-273-1341,경상남도 창원시 의창구  창원대로 488 ,2410
2332,079430,현대리바트,033201,가구 제조업,"20,535,282","20,535,282,000","1,000",원(KRW),02-3480-8001,경기도 용인시 처인구  남사면 경기동로 316 리바트,2410
2333,012330,현대모비스,033003,자동차 신품 부품 제조업,"95,054,694","490,969,315,000","5,000",원(KRW),02-2018-5114,서울 강남구 역삼1동 로담코빌딩 140-2,2410
2334,010620,현대미포조선,033101,선박 및 보트 건조업,"39,942,149","199,710,745,000","5,000",원(KRW),052-250-3114,울산광역시 동구 방어진순환도로 100 (주)현대미포조선,2410
2335,048410,현대바이오,032004,기타 화학제품 제조업,"35,915,877","17,957,938,500","500",원(KRW),070-7008-0114,경상북도 김천시  아포읍 아포공단길 106 ,2410
