번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1295,177830,파버나인,032602,전자부품 제조업,"13,532,347","6,766,173,500","500",원(KRW),032-814-6900,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp,1467
1296,037070,파세코,032805,가정용 기기 제조업,"14,000,000","7,000,000,000","500",원(KRW),031 -491 -4032,경기도 안산시 단원구 원시로 248 ,1467
1297,150900,파수,105802,소프트웨어 개발 및 공급업,"11,153,093","5,576,546,500","500",원(KRW),02-300-9000,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 ,1467
1298,037030,파워넷,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","16,243,783","16,243,783,000","1,000",원(KRW),02-3282-0700,서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 ,1467
1299,047310,파워로직스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","34,420,982","17,442,716,000","500",원(KRW),043-219-5600,충청북도 청원군  옥산면 과학산업4로 163 ,1467
1300,170790,파이오링크,032604,통신 및 방송 장비 제조업,"6,856,330","3,428,165,000","500",원(KRW),02-2025-6900,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호,1467
1301,049120,파인디앤씨,032602,전자부품 제조업,"26,359,944","13,179,972,000","500",원(KRW),031-463-8813,충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 ,1467
1302,038950,파인디지털,032604,통신 및 방송 장비 제조업,"10,210,765","5,105,382,500","500",원(KRW),031-788-8800,경기도 성남시 분당구 성남대로925번길 41 ,1467
1303,106240,파인테크닉스,032604,통신 및 방송 장비 제조업,"43,407,136","21,703,568,000","500",원(KRW),031-463-8800,경기도 안양시 만안구 전파로24번길 93(안양동) (주)파인테크닉스 ,1467
1304,131760,파인텍,032902,특수 목적용 기계 제조업,"42,925,080","21,462,540,000","500",원(KRW),02-711-7900,서울특별시 마포구 마포대로 38 내제2층202호(도화동),1467
1305,065690,파커스,032601,반도체 제조업,"13,963,509","6,981,754,500","500",원(KRW),02-3443-5360,충남 천안시 성거읍 천흥리316-4 ,1467
1306,140860,파크시스템스,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","6,668,855","3,334,427,500","500",원(KRW),031-546-6900,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp",1467
1307,091700,파트론,032602,전자부품 제조업,"54,156,410","27,078,205,000","500",원(KRW),031-201-7700,경기도 화성시  삼성1로2길 22 (주)파트론,1467
1308,038160,팍스넷,106309,기타 정보 서비스업,"12,240,376","6,120,188,000","500",원(KRW),000-1688-5010,서울특별시 강남구 논현로 803 (신사동),1467
1309,032800,판타지오,189001,창작 및 예술관련 서비스업,"72,703,943","36,351,971,500","500",원(KRW),02-3452-6100,서울특별시 강남구 역삼로 248 판타지오 빌딩 ,1467
1310,318010,팜스빌,031007,기타 식품 제조업,"7,929,338","3,964,669,000","500",원(KRW),02-553-1323,서울특별시 강서구 마곡중앙8로3길 37 - ,1467
1311,027710,팜스토리,031008,동물용 사료 및 조제식품 제조업,"111,416,600","57,508,629,000","500",원(KRW),02-501-1648,서울특별시 강남구  강남대로 310 유니온센터 3층 ,1467
1312,225590,패션플랫폼,031401,봉제의복 제조업,"26,636,713","2,663,671,300","100",원(KRW),02-573-1292,서울특별시 강남구 논현로28길 9 유진빌딩 3층,1467
1313,054300,팬스타엔터프라이즈,032901,일반 목적용 기계 제조업,"52,447,890","26,223,945,000","500",원(KRW),000-1577-3520,부산광역시 중구 해관로 30 팬스타크루즈프라자,1467
1314,068050,팬엔터테인먼트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","27,247,982","13,623,991,000","500",원(KRW),02-380-2100,서울특별시 마포구  월드컵북로58길 10 ,1467
1315,222110,팬젠,032102,의약품 제조업,"9,641,781","4,820,890,500","500",원(KRW),031-733-9165,"경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp",1467
1316,263750,펄어비스,105802,소프트웨어 개발 및 공급업,"13,079,850","6,539,925,000","500",원(KRW),031-476-8583,"경기도 안양시 동안구 시민대로327번길 24 (관양동, 펄어비스 안양오피스)",1467
1317,251970,펌텍코리아,032202,플라스틱제품 제조업,"12,400,000","6,200,000,000","500",원(KRW),0326834080,인천광역시 부평구 부평대로329번길 46 ,1467
1318,087010,펩트론,032101,기초 의약물질 및 생물학적 제제 제조업,"20,626,853","10,313,426,500","500",원(KRW),042-360-8880,대전광역시 유성구 유성대로1628번길 37-24 ,1467
1319,043370,평화정공,033003,자동차 신품 부품 제조업,"21,000,000","10,500,000,000","500",원(KRW),(053)350-6311,대구 달서구 대천동 1032번지 ,1467
1320,119500,포메탈,032509,기타 금속 가공제품 제조업,"11,847,232","6,012,340,000","500",원(KRW),041-670-6200,충청남도 서산시  지곡면 무장산업로 229-7 ,1467
1321,016670,포비스티앤씨,074607,기타 전문 도매업,"86,559,394","43,279,697,000","500",원(KRW),02-2046-9323,"서울특별시 용산구 서빙고로51길 52 6,7층 ",1467
1322,056730,포스링크,074607,기타 전문 도매업,"70,703,912","35,351,956,000","500",원(KRW),031-724-2222,"경기도 성남시 분당구  대왕판교로 660 유스페이스1 A동 9층,10층 ",1467
1323,022100,포스코 ICT,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","152,034,729","76,017,364,500","500",원(KRW),054-280-1114,경상북도 포항시 남구  호동로 68 (주)포스코아이씨티 ,1467
1324,009520,포스코엠텍,032401,1차 철강 제조업,"41,642,703","20,821,351,500","500",원(KRW),054-280-8206,경상북도 포항시 남구  형산강북로 131 포스코엠텍,1467
1325,189690,포시에스,105802,소프트웨어 개발 및 공급업,"8,260,611","4,130,305,500","500",원(KRW),02-6188-8200,서울특별시 강남구 논현로 646 -,1467
1326,318020,포인트모바일,032603,컴퓨터 및 주변장치 제조업,"6,430,586","643,058,600","100",원(KRW),02-3397-7870,"서울특별시 금천구 디지털로9길 32 (가산동, 갑을그레이트밸리) ",1467
1327,256630,포인트엔지니어링,032509,기타 금속 가공제품 제조업,"56,721,562","5,672,156,200","100",원(KRW),070-4465-7318,충청남도 아산시 둔포면 아산밸리로 89 -,1467
1328,141020,포티스,074709,무점포 소매업,"174,440,126","87,220,063,000","500",원(KRW),031-709-1407,경기도 성남시 중원구 둔촌대로 305 4층 (하대원동) ,1467
1329,290720,푸드나무,074709,무점포 소매업,"6,806,034","3,403,017,000","500",원(KRW),,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 ,1467
1330,005670,푸드웰,031003,"과실, 채소 가공 및 저장 처리업","10,000,000","5,000,000,000","500",원(KRW),053-980-3320,대구광역시 달서구 성서서로 121 - ,1467
1331,094940,푸른기술,032603,컴퓨터 및 주변장치 제조업,"6,574,202","3,287,101,000","500",원(KRW),02-6959-4700,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층,1467
1332,007330,푸른저축은행,116401,은행 및 저축기관,"15,082,800","15,082,800,000","1,000",원(KRW),02  -545 -9000,서울특별시 서초구 강남대로 581 ,1467
1333,093380,풍강,032509,기타 금속 가공제품 제조업,"9,879,313","4,939,656,500","500",원(KRW),031-359-3600,경기도 화성시  우정읍 남양만로 745 ,1467
1334,023900,풍국주정,031101,알코올음료 제조업,"12,600,000","6,300,000,000","500",원(KRW),053 -583 -2071,대구광역시 달서구 성서로 72 ,1467
1335,195440,퓨전,105802,소프트웨어 개발 및 공급업,"4,135,992","2,067,996,000","500",원(KRW),02-547-7688,"서울특별시 강남구 도산대로 532 5층(청담동,인희빌딩) ",1467
1336,214270,퓨쳐스트림네트웍스,105802,소프트웨어 개발 및 공급업,"100,876,216","10,087,621,600","100",원(KRW),02-591-6683,서울특별시 강남구 언주로 637 싸이칸타워 ,1467
1337,220100,퓨쳐켐,032102,의약품 제조업,"12,983,775","6,491,887,500","500",원(KRW),02-497-3114,서울특별시 성동구 연무장3길 21 2층 &nbsp,1467
1338,035200,프럼파스트,032202,플라스틱제품 제조업,"9,730,590","4,865,295,000","500",원(KRW),044-865-9681,대전광역시 중구  동서대로 1187 ,1467
1339,203690,프로스테믹스,032101,기초 의약물질 및 생물학적 제제 제조업,"45,756,948","4,575,694,800","100",원(KRW),02-545-2520,서울특별시 강남구 압구정로14길 22 -,1467
1340,053610,프로텍,032902,특수 목적용 기계 제조업,"11,000,000","5,500,000,000","500",원(KRW),031-470-0700,경기도 안양시 동안구 시민대로327번길 11-14(관양동) ,1467
1341,335810,프리시젼바이오,032701,의료용 기기 제조업,"11,243,846","5,621,923,000","500",원(KRW),042-867-6300,대전시 유성구 테크노2로 306 ,1467
1342,053160,프리엠스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,000,000","3,000,000,000","500",원(KRW),032-679-1477,경기도 부천시 오정구 삼작로178번길 14 ,1467
1343,075130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","8,960,000","4,480,000,000","500",원(KRW),070-4489-7000,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층,1467
1344,237820,플레이디,137103,광고업,"12,827,140","6,413,570,000","500",원(KRW),031-796-6964,경기도 성남시 분당구 황새울로359번길 11 &nbsp,1467
1345,023770,플레이위드,105802,소프트웨어 개발 및 공급업,"8,703,529","4,351,764,500","500",원(KRW),031-724-2400,"경기도 성남시 분당구 판교로 256번길 25, 제C동  ",1467
1346,300080,플리토,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","5,209,811","2,604,905,500","500",원(KRW),02-512-0142,서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 9층 ,1467
1347,032580,피델릭스,032601,반도체 제조업,"31,808,336","15,904,168,000","500",원(KRW),031-785-3500,"경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층) ",1467
1348,051380,피씨디렉트,074605,기계장비 및 관련 물품 도매업,"7,668,536","3,834,268,000","500",원(KRW),(02)785-3001,"서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩) ",1467
1349,241820,피씨엘,032103,의료용품 및 기타 의약 관련제품 제조업,"10,078,897","5,039,448,500","500",원(KRW),070-4673-3433,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호 &nbsp",1467
1350,237750,피앤씨테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,496,600","3,248,300,000","500",원(KRW),031-452-5791,경기도 안양시 동안구 전파로104번길 62 ,1467
1351,131390,피앤이솔루션,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","14,818,910","7,409,455,000","500",원(KRW),031-299-0100,경기도 수원시 권선구 산업로 185 -,1467
1352,024850,피에스엠씨,032602,전자부품 제조업,"40,016,523","20,008,261,500","500",원(KRW),031-522-3700,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,1467
1353,319660,피에스케이,032902,특수 목적용 기계 제조업,"14,765,020","7,382,510,000","500",원(KRW),031-660-8703,경기도 화성시 삼성1로4길 48 ,1467
1354,031980,피에스케이홀딩스,032902,특수 목적용 기계 제조업,"21,562,395","10,781,197,500","500",원(KRW),031)660-8700,경기도 화성시  삼성1로4길 48 피에스케이,1467
1355,002230,피에스텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,669,243","9,834,621,500","500",원(KRW),031-3408-1790,서울특별시 성동구 왕십리로 46(성수동1가) ,1467
1356,347740,피엔케이피부임상연구센타,137309,"그외 기타 전문, 과학 및 기술 서비스업","7,502,644","3,751,322,000","500",원(KRW),02-6925-1502,서울특별시 영등포구 국회대로62길 25 교육시설재난공제회관 4층 &nbsp,1467
1357,137400,피엔티,032902,특수 목적용 기계 제조업,"22,461,453","11,230,726,500","500",원(KRW),054-469-6950,경상북도 구미시 첨단기업로 33 (주)피엔티,1467
1358,128660,피제이메탈,032402,1차 비철금속 제조업,"24,803,369","12,401,684,500","500",원(KRW),02-555-4451,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층 ,1467
1359,006140,피제이전자,032701,의료용 기기 제조업,"15,000,000","7,500,000,000","500",원(KRW),032 -326 -7000,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,1467
1360,304840,피플바이오,032103,의료용품 및 기타 의약 관련제품 제조업,"5,647,470","2,823,735,000","500",원(KRW),031-526-7825,"경기도 성남시 분당구 판교로 242, C동 6층 ",1467
1361,062970,피피아이,032604,통신 및 방송 장비 제조업,"9,308,185","4,654,092,500","500",원(KRW),062-972-0116,광주광역시 북구 첨단과기로 345 ,1467
1362,087600,픽셀플러스,032602,전자부품 제조업,"8,166,558","4,083,279,000","500",원(KRW),031-888-5300,"경기도 수원시 영통구 광교로 105(이의동, 경기알앤디비센터6층) &nbsp",1467
1363,057880,필로시스헬스케어,074704,"섬유, 의복, 신발 및 가죽제품 소매업","78,696,192","39,348,096,000","500",원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,1467
1364,161580,필옵틱스,032902,특수 목적용 기계 제조업,"19,986,702","9,993,351,000","500",원(KRW),031-292-8321,경기도 수원시 권선구 산업로156번길 17 &nbsp,1467
1365,347770,핌스,032602,전자부품 제조업,"7,264,943","3,632,471,500","500",원(KRW),032-875-7333,"인천광역시 남구 방축로 352, 101호 202호 (주안동) ",1467
1366,332710,하나금융14호스팩,116601,금융 지원 서비스업,"4,410,000","441,000,000","100",원(KRW),02-3771-3254,서울특별시 영등포구 의사당대로 82 &nbsp,1467
1367,341160,하나금융15호스팩,116601,금융 지원 서비스업,"4,710,000","471,000,000","100",원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,1467
1368,343510,하나금융16호스팩,116601,금융 지원 서비스업,"4,010,000","401,000,000","100",원(KRW),02-3771-3497,서울특별시 영등포구 의사당대로 82 ,1467
1369,299030,하나기술,032902,특수 목적용 기계 제조업,"3,762,726","1,881,363,000","500",원(KRW),031-8053-4000,경기도 용인시 처인구 남사면 전나무골길2번길 56-7 &nbsp,1467
1370,067310,하나마이크론,032601,반도체 제조업,"30,665,423","15,332,711,500","500",원(KRW),041-539-1011,충남 아산시 음봉면 원남리 95-1번지 ,1467
1371,307160,하나머스트제6호스팩,116601,금융 지원 서비스업,"4,590,000","459,000,000","100",원(KRW),02-3771-3188,서울특별시 영등포구 의사당대로 82 &nbsp,1467
1372,166090,하나머티리얼즈,032601,반도체 제조업,"19,627,674","9,813,837,000","500",원(KRW),041-410-1255,충청남도 천안시 서북구 3공단3로 42 ,1467
1373,136480,하림,031001,"도축, 육류 가공 및 저장 처리업","106,209,702","53,104,851,000","500",원(KRW),063-860-2114,전라북도 익산시  망성면 망성로 14 (주)하림,1467
1374,003380,하림지주,116409,기타 금융업,"92,341,820","9,275,667,700","100",원(KRW),02-2085-4684,전라북도 익산시 중앙로 121 - ,1467
1375,149980,하이로닉,032701,의료용 기기 제조업,"14,099,995","1,409,999,500","100",원(KRW),031-698-4900,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER) ",1467
